#,STATUS,DeliveryReference,ASN_Number,DeliveryDate,Last_Saved,UpdatedByName,Grid_No,Total_Operatives,TotalShortRows,TotalExtraRows,Supplier_Code,Supplier_Name,SHIFT,Due_Time,Calc_Hours,Total_Hours,Pallets_Due,Cartons_Due,Origin,Expected_Lines,Expected_Cases,Actual_Cases,Estimated_Totes,Estimated_Cages,Estimated_Pallets,ArrivalTime,GRN_Number
880,ROLLED,51369,Y0159817-Y0159799,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,CONTITECH ANTRIEBSSYSTEME  GMBH,LATE,16:00:00,51,0,17,0,Germany,142,9229,9229,305,5,0,01/01/1970 00:00,
881,ROLLED,51399,Y0159726,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,ZF TRADING UK LTD,DAY,EXCESSREPORTED,0,0,0,0,Germany,1,4,4,0,1,0,01/01/1970 00:00,
882,ROLLED,51400,Y0159796,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,ZF TRADING UK LTD,NIGHT,EXCESSREPORTED,0,0,0,0,Germany,2,16,16,2,0,0,01/01/1970 00:00,
883,ROLLED,IN81470,Y0159754,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,ZF TRADING UK LTD,NIGHT,UNBOOKED,0,0,0,7,Germany,1,7,7,0,1,0,01/01/1970 00:00,
884,ROLLED,CON2453,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,SEGU5577988,,08:00:00,0,0,25,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
885,ROLLED,CON2456,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,SEGU5352451,,14:00:00,0,0,29,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
886,ROLLED,CON2454,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,CXSU1233937,,12:00:00,0,0,27,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
887,ROLLED,CON2455,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,OPDU4111415,,10:00:00,0,0,27,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
888,ROLLED,51424,Y0159806,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,ROBERT BOSCH LIMITED,NIGHT,EXCESSREPORTED,0,0,0,0,Germany,4,36,36,1,1,0,01/01/1970 00:00,
889,ROLLED,CON2308,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,CMAU2159676,,11:00:00,0,0,28,0,CHINA,0,0,0,0,0,0,01/01/1970 00:00,
890,ROLLED,48279,Y0159707,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,ROBERT BOSCH LIMITED,LATE,15:00:00,40,0,42,0,Germany,137,5020,5020,241,20,25,01/01/1970 00:00,
891,ROLLED,CON2303,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,TEMU3303393,,07:00:00,0,0,28,0,CHINA,0,0,0,0,0,0,01/01/1970 00:00,
892,ROLLED,CON2304,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,CAIU3813876,,09:00:00,0,0,28,0,CHINA,0,0,0,0,0,0,01/01/1970 00:00,
893,ROLLED,CON2305,,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,TTNU1200613,,08:00:00,0,0,28,0,CHINA,0,0,0,0,0,0,01/01/1970 00:00,
894,ROLLED,51418,4076,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,DAY,RETURN TO SUPPLIER ,0,0,0,0,Germany,0,0,0,0,0,0,01/01/1970 00:00,
895,ROLLED,48280,Y0159704,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,NIGHT,21:00:00,30,0,80,0,Germany,96,2097,2097,80,12,78,01/01/1970 00:00,
896,ROLLED,IN81497,Y0159742,14/12/2018 00:00,14/12/2018 06:05,,,0,0,0,,NOW GROUP UK LTD,LATE,UNBOOKED,1,0,0,1,UK,1,180,180,1,0,0,01/01/1970 00:00,
897,IN PROGRESS,50783,Y0159618,13/12/2018 00:00,14/12/2018 05:44,Catalin Zamfir,261,14,0,0,,LUK AFTERMARKET-SERVICE LTD.,NIGHT,22:00:00,31,0,60,0,Germany,108,2800,2800,160,12,50,01/01/1970 00:00,
898,IN PROGRESS,50548,Y0159696,13/12/2018 00:00,13/12/2018 23:19,Ionut Petreanu,262,6,0,0,,TEKNOROT/Lim Otomotiv ,LATE,19:00:00,36,0,68,0,Turkey,102,7147,7147,375,10,20,01/01/1970 00:00,
899,IN PROGRESS,48207,Y0159677,13/12/2018 00:00,13/12/2018 23:18,Gheorghita Pruteanu,254,6,0,0,,MAGNETI MARELLI A/M PARTS & SERVICE,LATE,15:00:00,5,0,16,3,Italy,19,126,126,3,5,19,01/01/1970 00:00,
900,IN PROGRESS,48210,Y0159697,13/12/2018 00:00,13/12/2018 23:09,Karolina Sturlis,267,2,0,0,,BRAKE ENGINEERING,LATE,16:00:00,10,0,4,0,UK,121,692,692,94,9,0,01/01/1970 00:00,
901,IN PROGRESS,49595,Y0159501,13/12/2018 00:00,13/12/2018 23:08,Karolina Sturlis, ,4,0,0,,EVANS COOLANTS,LATE,15:00:00,4,0,1,0,UK,9,384,384,3,3,12,01/01/1970 00:00,
902,IN PROGRESS,51232,Y0159663,13/12/2018 00:00,13/12/2018 23:07,Karolina Sturlis,267,6,0,0,,REMANED,LATE,15:00:00,4,0,10,0,SPAIN,26,602,602,28,3,4,01/01/1970 00:00,
903,IN PROGRESS,51273,Y0159684,13/12/2018 00:00,13/12/2018 22:45,Karolina Sturlis,267,5,0,0,,HANS PRIES GMBH & CO.,LATE,16:00:00,11,0,6,0,Germany,38,1305,1305,51,9,10,01/01/1970 00:00,
904,IN PROGRESS,48212,Y0159686,13/12/2018 00:00,13/12/2018 21:43,Catalin Zamfir,266,1,0,0,,DE OLIBRION,NIGHT,21:00:00,14,0,57,0,Holland,3,1632,1632,12,0,56,01/01/1970 00:00,
905,IN PROGRESS,48198,Y0159702,13/12/2018 00:00,13/12/2018 17:37,Ionut Petreanu,264a ,8,0,0,,LESJOFORS SPRINGS UK LTD,DAY,12:00:00,15,0,31,0,UK,47,2597,2597,64,10,30,01/01/1970 00:00,
906,IN PROGRESS,50957,Y0159722,13/12/2018 00:00,13/12/2018 16:58,Ionut Petreanu,266,4,0,0,,CUMBRIAN MARKETING (PAINT),DAY,12:00:00,9,0,25,0,UK,1,1306,1306,0,0,25,01/01/1970 00:00,
907,IN PROGRESS,54345, ,08/10/2018 00:00,13/12/2018 15:55,Dan Goss,101,2,0,0,,SKF (UK) LTD, ,09:00:00,0,0,0,3,UK,0,0,0,0,0,0,01/01/1970 00:00,
908,IN PROGRESS,CON2428,Y0159205,13/12/2018 00:00,13/12/2018 14:19,Steffi Fernandes,261,5,0,0,,HDMU4726307,DAY,11:00:00,88,0,96,0,INDIA,151,25770,25770,899,0,4,01/01/1970 00:00,
909,IN PROGRESS,48184,Y0159519-Y0159518,13/12/2018 00:00,13/12/2018 14:03,Steffi Fernandes,258,12,0,0,,FTE AUTOMOTIVE LTD,DAY,09:00:00,39,0,58,0,Germany,153,5615,5615,562,5,0,01/01/1970 00:00,
910,COMPLETED,48190,Y0159701-Y0159699-Y0159700,13/12/2018 00:00,13/12/2018 13:55,Carmen Gugulici,250b,4,0,0,,HELLA (UK) LTD.,DAY,10:30:00,6,0,3,0,UK,18,757,757,53,1,1,01/01/1970 00:00,
911,IN PROGRESS,48221,Y0159625,13/12/2018 00:00,13/12/2018 13:04,Valency Fernandes,250a ,13,0,0,,ROBERT BOSCH LIMITED,DAY,06:00:00,103,0,64,0,Germany,447,12596,12596,607,41,65,01/01/1970 00:00,
912,IN PROGRESS,50780,Y0159619,13/12/2018 00:00,13/12/2018 12:04,Steffi Fernandes,268,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,DAY,08:30:00,23,0,58,0,Germany,91,1943,1943,64,14,40,01/01/1970 00:00,
913,IN PROGRESS,48130,Y0159590,12/12/2018 00:00,13/12/2018 11:09,Carmen Gugulici,250b,5,0,0,,IMPEX PARTS LTD,LATE,18:00:00,4,0,4,0,UK,49,315,315,25,6,0,01/01/1970 00:00,
914,IN PROGRESS,48182,Y0159505,13/12/2018 00:00,13/12/2018 10:03,Steffi Fernandes,263,3,0,0,,SHELL U K OIL PRODUCTS LIMITED,DAY,09:00:00,16,0,33,0,UK,1,2970,2970,0,0,33,01/01/1970 00:00,
915,IN PROGRESS,48177,Y0159523,13/12/2018 00:00,13/12/2018 08:56,Steffi Fernandes,259,13,0,0,,ZF TRADING UK LTD,DAY,06:00:00,17,0,59,0,Germany,69,1263,1263,4,22,36,01/01/1970 00:00,
916,IN PROGRESS,51153,Y0159689,13/12/2018 00:00,13/12/2018 08:19,Carmen Gugulici,250b,4,0,0,,TECHTRONIC,DAY,OFFLOADED,3,0,2,0,UK,28,139,139,10,8,0,01/01/1970 00:00,
917,IN PROGRESS,48176,Y0159710-Y0159711,13/12/2018 00:00,13/12/2018 08:09,Steffi Fernandes,264,4,0,0,,VALEO SERVICE UK LTD.,DAY,05:30:00,6,0,6,0,UK,60,254,254,18,10,2,01/01/1970 00:00,
918,IN PROGRESS,50756,Y0159685,13/12/2018 00:00,13/12/2018 08:02,Steffi Fernandes,262,4,0,0,,DE OLIBRION,DAY,08:00:00,13,0,57,0,Holland,1,1368,1368,0,0,57,01/01/1970 00:00,
919,IN PROGRESS,48123,Y0159528,12/12/2018 00:00,13/12/2018 07:38,Carmen Gugulici,250b,0,0,0,,B CAR AUTO PARTS,DAY,09:00:00,7,0,2,0,Spain,42,403,403,4,7,19,01/01/1970 00:00,
920,IN PROGRESS,50983,Y0159433,12/12/2018 00:00,13/12/2018 07:17,Carmen Gugulici,250b,5,0,0,,AP AUTOMOTIVE PRODUCTS,LATE,16:00:00,5,0,5,0,ITALY,15,352,352,16,2,13,01/01/1970 00:00,
921,ROLLED,49459,Y0159691,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,VIEROL AUTOMOTIVE-INTERNATIONAL,DAY,10:30:00,36,0,13,1,Germany,222,4233,4233,229,19,0,01/01/1970 00:00,
922,ROLLED,51139,Y0159496,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,WAI GLOBAL,DAY,10:00:00,1,0,2,0,Holland,28,133,133,0,3,0,01/01/1970 00:00,
923,ROLLED,51342,Y0159733,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,VALEO SERVICE UK LTD.,LATE,EXCESSREPORTED,0,0,0,0,UK,1,15,15,0,1,0,01/01/1970 00:00,
924,ROLLED,47055,Y0159578,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,MANN+HUMMEL FILTRATION TECHNOLOGY P,LATE,18:00:00,67,0,54,0,Poland,45,21492,21492,664,0,13,01/01/1970 00:00,
925,ROLLED,50616,Y0159673,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,TETROSYL LIMITED,LATE,17:00:00,11,0,8,0,UK,2,5400,5400,0,0,8,01/01/1970 00:00,
926,ROLLED,51239,Y0159665,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,TOWER SUPPLIES,LATE,16:00:00,7,0,1,0,UK,9,1692,1692,14,1,1,01/01/1970 00:00,
927,ROLLED,51226,Y0159645,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,STANDARD MOTOR PRODUCTS EUROPE LTD,DAY,10:00:00,12,0,5,0,UK,118,2496,2496,73,10,0,01/01/1970 00:00,
928,ROLLED,50681,Y0159535,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,RAICAM INDUSTRIES,LATE,19:00:00,20,0,26,0,Italy,59,3313,3313,277,2,0,01/01/1970 00:00,
929,ROLLED,IN80388,Y0159732,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,STURGESS,LATE,UNBOOKED,0,0,0,1,UK,2,27,27,2,0,0,01/01/1970 00:00,
930,ROLLED,51345,Y0159661,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,SAXON INDUSTRIALS,NIGHT,EXCESSREPORTED,3,0,0,0,UK,10,466,466,15,1,2,01/01/1970 00:00,
931,ROLLED,51227,Y0159644,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,PETRONAS,DAY,11:30:00,2,0,3,0,UK,6,293,293,4,0,5,01/01/1970 00:00,
932,ROLLED,48193,Y0159508,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,LUMILEDS SWEDEN AB ,DAY,11:00:00,3,0,2,0,France,11,2132,278,20,3,0,01/01/1970 00:00,
933,ROLLED,51092,Y0159529,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,J C PEACOCK & COMPANY LIMITED T/A P,LATE,16:00:00,8,0,22,0,UK,1,1078,1078,0,0,22,01/01/1970 00:00,
934,ROLLED,CON2427,Y0159720,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,YMLU5147066,LATE,16:00:00,53,0,48,0,Indonesia,89,13646,13646,650,3,1,01/01/1970 00:00,
935,ROLLED,51326,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,MEDU7088402,,13:00:00,0,0,48,0,Turkey,0,0,0,0,0,0,01/01/1970 00:00,
936,ROLLED,51069,Y0159500,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,J C PEACOCK & COMPANY LIMITED T/A P,DAY,11:30:00,3,0,1,0,UK,1,200,200,50,0,0,01/01/1970 00:00,
937,ROLLED,51340,Y0159737,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,BRAKE ENGINEERING,LATE,EXCESSREPORTED,0,0,0,0,UK,2,1,1,0,0,0,01/01/1970 00:00,
938,ROLLED,IN80848,Y0159668,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,PARKSAFE AUTOMOTIVE LIMITED,NIGHT,UNBOOKED,1,0,0,3,UK,15,93,93,9,2,0,01/01/1970 00:00,
939,ROLLED,51324,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,TGHU6037874,,09:00:00,0,0,48,0,Turkey,0,0,0,0,0,0,01/01/1970 00:00,
940,ROLLED,51325,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,TCLU5896120,,11:00:00,0,0,48,0,Turkey,0,0,0,0,0,0,01/01/1970 00:00,
941,ROLLED,51062,Y0159498,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,3M AUTOMOTIVE (PAINT),DAY,13:00:00,0,0,1,0,UK,1,116,116,1,0,0,01/01/1970 00:00,
942,ROLLED,48213,Y0159662,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,MANN+HUMMEL (UK) LTD.,NIGHT,23:00:00,92,0,60,0,Germany,47,17505,17505,679,0,13,01/01/1970 00:00,
943,ROLLED,48128,Y0159572,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,APEX AUTOMOTIVE,DAY,12:00:00,1,0,1,0,NETHERLANDS,20,31,31,0,6,0,01/01/1970 00:00,
944,ROLLED,49444,Y0159708,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,APEX AUTOMOTIVE,DAY,12:00:00,1,0,1,0,NETHERLANDS,19,32,32,0,6,0,01/01/1970 00:00,
945,ROLLED,51314,Y0159526,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,JESSE LAI INCORPORATION,LATE,CROSSDOCK,1,0,0,0,China,4,69,69,6,1,1,01/01/1970 00:00,
946,ROLLED,51315,Y0159444,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,JESSE LAI INCORPORATION,LATE,CROSSDOCK,0,0,0,0,China,1,25,25,5,0,0,01/01/1970 00:00,
947,ROLLED,51304,Y0159690,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,KRP SUPPLIES,LATE,EXCESSREPORTED,0,0,0,0,UK,1,2,2,1,0,0,01/01/1970 00:00,
948,ROLLED,IN81078,Y0159669,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,GARMIN (EUROPE) LTD,NIGHT,UNBOOKED,0,0,0,1,UK,5,25,25,0,1,0,01/01/1970 00:00,
949,ROLLED,51316,Y0159670,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,GST GMBH GERMAN SENSOR TECHNOLOGY,NIGHT,UNBOOKED,16,0,0,7,Germany,48,3256,3256,50,2,0,01/01/1970 00:00,
950,ROLLED,49200,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,DURAND,,10:00:00,0,0,33,0,France,0,0,0,0,0,0,01/01/1970 00:00,
951,ROLLED,49201,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,DURAND,,10:00:00,0,0,33,0,France,0,0,0,0,0,0,01/01/1970 00:00,
952,ROLLED,A9788,Y0159608,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,DYNOMEC LTD,NIGHT,UNBOOKED,4,0,0,2,UK,1,1000,1000,1,0,0,01/01/1970 00:00,
953,ROLLED,51303,Y0159709-Y0159688,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,EURAX LIMITED,NIGHT,EXCESSREPORTED,1,0,0,0,UK,6,216,216,4,1,0,01/01/1970 00:00,
954,ROLLED,51306,SO,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,J P GROUP AS,DAY,EXCESSREPORTED,0,0,0,0,Denmark,1,1,1,0,0,0,01/01/1970 00:00,
955,ROLLED,51228,Y0159650,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,JOAO DE DEUS & FILHOS, S.A.,LATE,16:00:00,28,0,65,0,Portugal,153,892,892,5,35,90,01/01/1970 00:00
956,ROLLED,51341,Y0159736,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,DAYCO EUROPE S.R.L.,NIGHT,EXCESSREPORTED,0,0,0,0,Italy,4,80,80,4,0,0,01/01/1970 00:00,
957,ROLLED,48220,Y0159687,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,COMPLETE STEERING,DAY,11:00:00,2,0,9,0,UK,3,90,90,0,0,7,01/01/1970 00:00,
958,ROLLED,51169,Y0159556,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,BACA SAFETY,LATE,16:30:00,1,0,1,0,UK,1,200,200,0,0,2,01/01/1970 00:00,
959,ROLLED,51305,Y0159682,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CLOROX EUROPE LIMITED (ARMORED AUTO),NIGHT,EXCESSREPORTED,0,0,0,0,UK,2,43,43,2,0,0,01/01/1970 00:00,
960,ROLLED,IN80618,Y0159671,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CENTRAL MODELS LTD T/A CML DISTRIBU,NIGHT,UNBOOKED,0,0,0,13,UK,4,30,30,0,1,0,01/01/1970 00:00,
961,ROLLED,51344,Y0159654,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CORTECO LIMITED,NIGHT,EXCESSREPORTED,7,0,0,0,UK,31,777,777,78,1,0,01/01/1970 00:00,
962,ROLLED,CON2450,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CNEU4982050,,13:00:00,0,0,27,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
963,ROLLED,CON2457,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CXSV1150180,,15:00:00,0,0,28,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
964,ROLLED,51250,Y0159620,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,BM POLYCO LTD,DAY,EXCESSREPORTED,4,0,0,0,UK,2,806,806,32,0,0,01/01/1970 00:00,
965,ROLLED,51265,Y0159676,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,ELECTRICFIL AUTOMOTIVE, ASA,LATE,15:00:00,5,0,2,0,France,30,1706,1706,35,1,0,01/01/1970 00:00
966,ROLLED,CON2451,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,GESU4885960,,10:00:00,0,0,27,0,Spain,0,0,0,0,0,0,01/01/1970 00:00,
967,ROLLED,51267,Y0159675,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,AUTODATA LIMITED,LATE,16:30:00,2,0,2,0,UK,2,263,263,25,0,0,01/01/1970 00:00,
968,ROLLED,50547,Y0159531,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,RODEX OTOMOTIV SANAYI VE DIS TIC A.,LATE,17:30:00,45,0,48,0,Turkey,97,10897,10897,525,11,5,01/01/1970 00:00,
969,ROLLED,50767,Y0159631,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,ROBERT BOSCH LIMITED,LATE,15:30:00,147,0,67,31,Germany,534,103172,22184,689,55,85,01/01/1970 00:00,
970,ROLLED,51309,Y0159678,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,AUTODATA LIMITED,NIGHT,OLD DELIVERY FOUND,0,0,0,1,UK,1,20,20,0,1,0,01/01/1970 00:00,
971,ROLLED,CON2302,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,APZU3644602,,08:30:00,0,0,28,0,CHINA,0,0,0,0,0,0,01/01/1970 00:00,
972,ROLLED,CON2311,,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CMAU1049817,,07:30:00,0,0,28,0,CHINA,0,0,0,0,0,0,01/01/1970 00:00,
973,ROLLED,48205,Y0159666,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,ALPHA PACKAGING,DAY,11:30:00,15,0,23,0,UK,3,1116,1116,0,0,76,01/01/1970 00:00,
974,ROLLED,51063,Y0159561,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,ASBIS TRADING,DAY,13:00:00,1,0,1,0,POLAND,2,120,120,4,0,0,01/01/1970 00:00,
975,ROLLED,IN81308,SO,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,CONTINENTAL TEVES AG & CO. OHG,DAY,UNBOOKED,0,0,0,1,Germany,1,1,1,0,0,0,01/01/1970 00:00,
976,ROLLED,48278,Y0159715,13/12/2018 00:00,13/12/2018 06:36,,,0,0,0,,LUK AFTERMARKET-SERVICE LTD.,NIGHT,01:30:00,53,0,71,0,Germany,198,4245,4245,454,13,49,01/01/1970 00:00,
977,IN PROGRESS,47585,Y0159202,05/12/2018 00:00,13/12/2018 02:49,Catalin Zamfir,254,8,0,0,,MAGNETI MARELLI A/M PARTS & SERVICE,LATE,15:00:00,26,0,62,3,Italy,227,1276,1276,26,52,23,01/01/1970 00:00,
978,IN PROGRESS,48153,Y0159649-Y0159648,12/12/2018 00:00,13/12/2018 01:21,Catalin Zamfir,264,14,0,0,,REMY AUTOMOTIVE UK LTD,LATE,20:00:00,22,0,22,0,UK,164,1579,1579,245,23,12,01/01/1970 00:00,
979,IN PROGRESS,51020,Y0159660,12/12/2018 00:00,12/12/2018 23:44,Karolina Sturlis,267,3,0,0,,LEADER SPECIALIST COMPONENTS LTD,DAY,13:00:00,1,0,1,0,UK,6,126,126,6,1,2,01/01/1970 00:00,
980,IN PROGRESS,50765,Y0159615,12/12/2018 00:00,12/12/2018 23:27,Ionut Petreanu,253,11,0,0,,ROBERT BOSCH LIMITED,LATE,15:30:00,160,0,65,38,Germany,926,21630,18900,709,57,110,01/01/1970 00:00,
981,IN PROGRESS,51085,Y0159438,12/12/2018 00:00,12/12/2018 23:22,Karolina Sturlis,267,3,0,0,,UNITRUCK LTD,DAY,13:00:00,1,0,1,0,UK,5,229,229,9,1,0,01/01/1970 00:00,
982,IN PROGRESS,51157,Y0159542,11/12/2018 00:00,12/12/2018 23:14,Karolina Sturlis,267,3,0,0,,MEAT AND DORIA,DAY,12:30:00,4,0,1,0,Italy,37,223,223,15,4,0,01/01/1970 00:00,
983,IN PROGRESS,51012,Y0159605,12/12/2018 00:00,12/12/2018 22:30,Catalin Zamfir,250,1,0,0,,TMD FRICTION ROMANIA,NIGHT,21:00:00,43,0,39,0,Romania,39,10888,10888,575,0,0,01/01/1970 00:00,
984,IN PROGRESS,48133,Y0159392,12/12/2018 00:00,12/12/2018 22:24,Karolina Sturlis,267,8,0,0,,BERU AG,DAY,09:30:00,15,0,6,0,Germany,28,3495,3495,34,2,0,01/01/1970 00:00,
985,IN PROGRESS,48154,Y0159588,12/12/2018 00:00,12/12/2018 22:12,Catalin Zamfir,261,1,0,0,,DE OLIBRION,NIGHT,21:00:00,17,0,57,0,Holland,7,3708,3708,0,0,57,01/01/1970 00:00,
986,IN PROGRESS,48145,Y0159642,12/12/2018 00:00,12/12/2018 21:32,Nicoleta Rus,260,5,0,0,,LESJOFORS SPRINGS UK LTD,DAY,12:00:00,21,0,31,0,UK,91,2185,2185,70,19,63,01/01/1970 00:00,
987,IN PROGRESS,48149,Y0159655,12/12/2018 00:00,12/12/2018 21:30,Nicoleta Rus,257,6,0,0,,TMD FRICTION UK LTD,LATE,15:00:00,39,0,32,0,UK,133,8617,8617,488,1,0,01/01/1970 00:00,
988,IN PROGRESS,54344, ,08/10/2018 00:00,12/12/2018 18:53,Dan Goss,356,1,0,0,,SKF (UK) LTD, ,09:00:00,0,0,2,4,UK,0,0,0,0,0,0,01/01/1970 00:00,
989,IN PROGRESS,50910,Y0159412,12/12/2018 00:00,12/12/2018 16:00,Nicoleta Rus, ,4,0,0,,U-POL LTD (PAINT),LATE,15:00:00,23,0,15,0,UK,37,8408,8408,76,26,17,01/01/1970 00:00,
990,COMPLETED,51179,Y0159586,11/12/2018 00:00,12/12/2018 14:25,Carmen Gugulici,250b,5,0,0, ,KRP SUPPLIES,LATE,18:00:00,5,0,4,0,UK,16,319,319,8,1,19,01/01/1970 00:00,
991,IN PROGRESS,50670,Y0159401,12/12/2018 00:00,12/12/2018 13:29,Valency Fernandes, ,15,0,0,,ZF TRADING UK LTD,DAY,06:00:00,40,0,93,1,Germany,249,2769,2769,30,64,59,01/01/1970 00:00,
992,IN PROGRESS,48121,Y0159570,12/12/2018 00:00,12/12/2018 13:06,Steffi Fernandes,259,10,0,0,,DAYCO EUROPE S.R.L.,DAY,07:00:00,27,0,18,19,Italy,221,4120,4120,286,5,1,01/01/1970 00:00,
993,IN PROGRESS,50546,Y0159402,12/12/2018 00:00,12/12/2018 12:47,Steffi Fernandes,264,6,0,0,,TEKNOROT/Lim Otomotiv ,DAY,07:00:00,44,0,64,0,Turkey,92,7395,7395,427,9,61,01/01/1970 00:00,
994,ROLLED,50956,Y0159369,11/12/2018 00:00,12/12/2018 12:35,Carmen Gugulici,250b,4,0,0, ,REMA TIP TOP AUTOMOTIVE UK LTD.,DAY,13:00:00,4,0,1,0,UK,7,903,903,18,1,0,01/01/1970 00:00,
995,ROLLED,51167,Y0159537,11/12/2018 00:00,12/12/2018 11:15,Carmen Gugulici,250b,4,0,0, ,REMA TIP TOP AUTOMOTIVE UK LTD.,LATE,16:30:00,1,0,2,0,UK,1,50,50,0,5,0,01/01/1970 00:00,
996,ROLLED,51078,Y0159447,11/12/2018 00:00,12/12/2018 11:08,Carmen Gugulici,250b,3,0,0, ,SAABTECH,DAY,09:30:00,1,0,1,0,UK,3,74,74,4,1,0,01/01/1970 00:00,
997,ROLLED,50628,Y0159389,11/12/2018 00:00,12/12/2018 10:10,Carmen Gugulici,250b,3,0,0, ,AUTO FINESSE,LATE,17:00:00,10,0,6,0,UK,32,1220,1220,19,7,17,01/01/1970 00:00,
998,IN PROGRESS,47853,Y0159407,12/12/2018 00:00,12/12/2018 09:31,Steffi Fernandes,263,4,0,0,,SILVERHOOK,DAY,09:00:00,11,0,32,0,UK,2,3072,3072,0,0,32,01/01/1970 00:00,
999,IN PROGRESS,48067,Y0159420-Y0159421,10/12/2018 00:00,12/12/2018 08:21,Carmen Gugulici,250b,6,0,0, ,REMY AUTOMOTIVE UK LTD,LATE,20:00:00,10,0,9,0,UK,70,382,382,45,5,31,01/01/1970 00:00,
